[2026-05-11 11:04:37] Class 14 (Run) 软标签生成开始
[2026-05-11 11:04:37]   QUICK=False LIMIT=50
[2026-05-11 11:04:37]   温度=0.8 (from api_config)
[2026-05-11 11:04:37]   本类: 1916窗口 (仅加载本类, 内存友好)
[2026-05-11 11:04:37]   实际生成: 1916 窗口
[2026-05-11 11:05:05] #0001/01916 | true=Run(14) | pred=Run(14) | ✓ | ent=0.279 | conf=0.920 | gap=0.840
[2026-05-11 12:05:42] #0197/01916 | true=Run(14) | pred=Run(14) | ✓ | ent=0.325 | conf=0.900 | gap=0.800
[2026-05-11 12:05:54] #0198/01916 | true=Run(14) | pred=Run(14) | ✓ | ent=0.098 | conf=0.980 | gap=0.960
[2026-05-11 12:06:05] #0199/01916 | true=Run(14) | pred=Run(14) | ✓ | ent=0.098 | conf=0.980 | gap=0.960
[2026-05-11 12:06:17] #0200/01916 | true=Run(14) | pred=Run(14) | ✓ | ent=0.325 | conf=0.900 | gap=0.800
[2026-05-11 12:06:17]   [200/1916] acc=164/200=82.0% filtered=200/200
[2026-05-11 12:06:29] #0201/01916 | true=Run(14) | pred=Run(14) | ✓ | ent=0.199 | conf=0.950 | gap=0.900
[2026-05-11 12:06:41] #0202/01916 | true=Run(14) | pred=Run(14) | ✓ | ent=0.098 | conf=0.980 | gap=0.960
[2026-05-11 12:07:11] #0203/01916 | true=Run(14) | pred=Run(14) | ✓ | ent=0.647 | conf=0.650 | gap=0.300
[2026-05-11 12:07:30] #0204/01916 | true=Run(14) | pred=Run(14) | ✓ | ent=0.325 | conf=0.900 | gap=0.800
[2026-05-11 12:07:43] #0205/01916 | true=Run(14) | pred=Run(14) | ✓ | ent=0.098 | conf=0.980 | gap=0.960
[2026-05-11 12:08:10] #0206/01916 | true=Run(14) | pred=Run(14) | ✓ | ent=0.423 | conf=0.850 | gap=0.700
[2026-05-11 12:08:23] #0207/01916 | true=Run(14) | pred=Run(14) | ✓ | ent=0.199 | conf=0.950 | gap=0.900
[2026-05-11 12:08:33] #0208/01916 | true=Run(14) | pred=Run(14) | ✓ | ent=0.296 | conf=0.930 | gap=0.880
[2026-05-11 12:08:45] #0209/01916 | true=Run(14) | pred=Run(14) | ✓ | ent=0.325 | conf=0.900 | gap=0.800
[2026-05-11 12:09:12] #0210/01916 | true=Run(14) | pred=Run(14) | ✓ | ent=0.423 | conf=0.850 | gap=0.700
[2026-05-11 12:09:34] #0211/01916 | true=Run(14) | pred=Talk-stand(3) | ✗ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-11 12:09:56] #0212/01916 | true=Run(14) | pred=Jump(8) | ✗ | ent=0.593 | conf=0.720 | gap=0.440
[2026-05-11 12:10:13] #0213/01916 | true=Run(14) | pred=Run(14) | ✓ | ent=0.394 | conf=0.900 | gap=0.850
[2026-05-11 12:10:34] #0214/01916 | true=Run(14) | pred=Run(14) | ✓ | ent=0.199 | conf=0.950 | gap=0.900
[2026-05-11 12:10:47] #0215/01916 | true=Run(14) | pred=Run(14) | ✓ | ent=0.199 | conf=0.950 | gap=0.900
[2026-05-11 12:11:03] #0216/01916 | true=Run(14) | pred=Run(14) | ✓ | ent=0.611 | conf=0.700 | gap=0.400
[2026-05-11 12:11:17] #0217/01916 | true=Run(14) | pred=Run(14) | ✓ | ent=0.199 | conf=0.950 | gap=0.900
[2026-05-11 12:11:31] #0218/01916 | true=Run(14) | pred=Run(14) | ✓ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-11 12:11:41] #0219/01916 | true=Run(14) | pred=Run(14) | ✓ | ent=0.199 | conf=0.950 | gap=0.900
[2026-05-11 12:11:58] #0220/01916 | true=Run(14) | pred=Run(14) | ✓ | ent=0.394 | conf=0.900 | gap=0.850
[2026-05-11 12:11:58]   [220/1916] acc=182/220=82.7% filtered=220/220
[2026-05-11 12:12:08] #0221/01916 | true=Run(14) | pred=Run(14) | ✓ | ent=0.423 | conf=0.850 | gap=0.700
[2026-05-11 12:12:22] #0222/01916 | true=Run(14) | pred=Run(14) | ✓ | ent=0.296 | conf=0.930 | gap=0.880
[2026-05-11 12:12:35] #0223/01916 | true=Run(14) | pred=Run(14) | ✓ | ent=0.394 | conf=0.900 | gap=0.850
[2026-05-11 12:12:46] #0224/01916 | true=Run(14) | pred=Run(14) | ✓ | ent=0.423 | conf=0.850 | gap=0.700
[2026-05-11 12:13:16] #0225/01916 | true=Run(14) | pred=Run(14) | ✓ | ent=0.325 | conf=0.900 | gap=0.800
[2026-05-11 12:13:30] #0226/01916 | true=Run(14) | pred=Run(14) | ✓ | ent=0.394 | conf=0.900 | gap=0.850
[2026-05-11 12:13:40] #0227/01916 | true=Run(14) | pred=Run(14) | ✓ | ent=0.199 | conf=0.950 | gap=0.900
[2026-05-11 12:14:06] #0228/01916 | true=Run(14) | pred=Run(14) | ✓ | ent=0.199 | conf=0.950 | gap=0.900
[2026-05-11 12:14:18] #0229/01916 | true=Run(14) | pred=Run(14) | ✓ | ent=0.199 | conf=0.950 | gap=0.900
[2026-05-11 12:14:32] #0230/01916 | true=Run(14) | pred=Run(14) | ✓ | ent=0.332 | conf=0.920 | gap=0.870
[2026-05-11 12:14:43] #0231/01916 | true=Run(14) | pred=Run(14) | ✓ | ent=0.199 | conf=0.950 | gap=0.900
[2026-05-11 12:14:51] #0232/01916 | true=Run(14) | pred=Run(14) | ✓ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-11 12:15:05] #0233/01916 | true=Run(14) | pred=Run(14) | ✓ | ent=0.647 | conf=0.650 | gap=0.300
[2026-05-11 12:15:18] #0234/01916 | true=Run(14) | pred=Run(14) | ✓ | ent=0.325 | conf=0.900 | gap=0.800
[2026-05-11 12:15:30] #0235/01916 | true=Run(14) | pred=Run(14) | ✓ | ent=0.135 | conf=0.970 | gap=0.940
[2026-05-11 12:15:58] #0236/01916 | true=Run(14) | pred=Run(14) | ✓ | ent=0.325 | conf=0.900 | gap=0.800
[2026-05-11 12:16:22] #0237/01916 | true=Run(14) | pred=Jump(8) | ✗ | ent=0.227 | conf=0.940 | gap=0.880
[2026-05-11 12:16:50] #0238/01916 | true=Run(14) | pred=Jump(8) | ✗ | ent=0.199 | conf=0.950 | gap=0.900
[2026-05-11 12:16:59] #0239/01916 | true=Run(14) | pred=Run(14) | ✓ | ent=0.199 | conf=0.950 | gap=0.900
[2026-05-11 12:17:33] #0240/01916 | true=Run(14) | pred=Push-up(9) | ✗ | ent=1.443 | conf=0.550 | gap=0.400
[2026-05-11 12:17:33]   [240/1916] acc=199/240=82.9% filtered=240/240
[2026-05-11 12:17:43] #0241/01916 | true=Run(14) | pred=Run(14) | ✓ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-11 12:18:11] #0242/01916 | true=Run(14) | pred=Run(14) | ✓ | ent=0.199 | conf=0.950 | gap=0.900
[2026-05-11 12:18:25] #0243/01916 | true=Run(14) | pred=Run(14) | ✓ | ent=0.199 | conf=0.950 | gap=0.900
[2026-05-11 12:18:51] #0244/01916 | true=Run(14) | pred=Run(14) | ✓ | ent=0.423 | conf=0.850 | gap=0.700
[2026-05-11 12:19:06] #0245/01916 | true=Run(14) | pred=Run(14) | ✓ | ent=0.135 | conf=0.970 | gap=0.940
[2026-05-11 12:19:18] #0246/01916 | true=Run(14) | pred=Run(14) | ✓ | ent=0.199 | conf=0.950 | gap=0.900
[2026-05-11 12:19:43] #0247/01916 | true=Run(14) | pred=Stair-down(16) | ✗ | ent=0.588 | conf=0.850 | gap=0.800
[2026-05-11 12:20:02] #0248/01916 | true=Run(14) | pred=Run(14) | ✓ | ent=0.647 | conf=0.650 | gap=0.300
[2026-05-11 12:20:14] #0249/01916 | true=Run(14) | pred=Run(14) | ✓ | ent=0.199 | conf=0.950 | gap=0.900
[2026-05-11 12:20:25] #0250/01916 | true=Run(14) | pred=Run(14) | ✓ | ent=0.199 | conf=0.950 | gap=0.900
[2026-05-11 12:20:47] #0251/01916 | true=Run(14) | pred=Jump(8) | ✗ | ent=0.199 | conf=0.950 | gap=0.900
[2026-05-11 12:21:15] #0252/01916 | true=Run(14) | pred=Run(14) | ✓ | ent=0.423 | conf=0.850 | gap=0.700
[2026-05-11 12:21:37] #0253/01916 | true=Run(14) | pred=Run(14) | ✓ | ent=0.199 | conf=0.950 | gap=0.900
[2026-05-11 12:22:11] #0254/01916 | true=Run(14) | pred=Jump(8) | ✗ | ent=0.199 | conf=0.950 | gap=0.900
[2026-05-11 12:22:37] #0255/01916 | true=Run(14) | pred=Walk(11) | ✗ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-11 12:22:51] #0256/01916 | true=Run(14) | pred=Run(14) | ✓ | ent=0.394 | conf=0.900 | gap=0.850
[2026-05-11 12:23:05] #0257/01916 | true=Run(14) | pred=Run(14) | ✓ | ent=0.196 | conf=0.960 | gap=0.940
[2026-05-11 12:23:15] #0258/01916 | true=Run(14) | pred=Run(14) | ✓ | ent=0.199 | conf=0.950 | gap=0.900
[2026-05-11 12:23:29] #0259/01916 | true=Run(14) | pred=Run(14) | ✓ | ent=0.394 | conf=0.900 | gap=0.850
[2026-05-11 12:23:45] #0260/01916 | true=Run(14) | pred=Run(14) | ✓ | ent=0.098 | conf=0.980 | gap=0.960
[2026-05-11 12:23:45]   [260/1916] acc=215/260=82.7% filtered=260/260
[2026-05-11 12:23:58] #0261/01916 | true=Run(14) | pred=Run(14) | ✓ | ent=0.199 | conf=0.950 | gap=0.900
[2026-05-11 12:24:11] #0262/01916 | true=Run(14) | pred=Run(14) | ✓ | ent=0.199 | conf=0.950 | gap=0.900
[2026-05-11 12:24:19] #0263/01916 | true=Run(14) | pred=Run(14) | ✓ | ent=0.098 | conf=0.980 | gap=0.960
[2026-05-11 12:24:45] #0264/01916 | true=Run(14) | pred=Run(14) | ✓ | ent=0.375 | conf=0.900 | gap=0.820
[2026-05-11 12:24:56] #0265/01916 | true=Run(14) | pred=Run(14) | ✓ | ent=0.199 | conf=0.950 | gap=0.900
[2026-05-11 12:25:08] #0266/01916 | true=Run(14) | pred=Run(14) | ✓ | ent=0.296 | conf=0.930 | gap=0.880
[2026-05-11 12:25:20] #0267/01916 | true=Run(14) | pred=Run(14) | ✓ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-11 12:25:30] #0268/01916 | true=Run(14) | pred=Run(14) | ✓ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-11 12:25:45] #0269/01916 | true=Run(14) | pred=Run(14) | ✓ | ent=0.199 | conf=0.950 | gap=0.900
[2026-05-11 12:25:53] #0270/01916 | true=Run(14) | pred=Run(14) | ✓ | ent=0.199 | conf=0.950 | gap=0.900
[2026-05-11 12:26:03] #0271/01916 | true=Run(14) | pred=Run(14) | ✓ | ent=0.199 | conf=0.950 | gap=0.900
[2026-05-11 12:26:17] #0272/01916 | true=Run(14) | pred=Run(14) | ✓ | ent=0.423 | conf=0.850 | gap=0.700
[2026-05-11 12:26:37] #0273/01916 | true=Run(14) | pred=Jump(8) | ✗ | ent=0.199 | conf=0.950 | gap=0.900
[2026-05-11 12:26:49] #0274/01916 | true=Run(14) | pred=Run(14) | ✓ | ent=0.394 | conf=0.900 | gap=0.850
[2026-05-11 12:27:01] #0275/01916 | true=Run(14) | pred=Run(14) | ✓ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-11 12:27:12] #0276/01916 | true=Run(14) | pred=Run(14) | ✓ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-11 12:27:38] #0277/01916 | true=Run(14) | pred=Run(14) | ✓ | ent=0.500 | conf=0.800 | gap=0.600
[2026-05-11 12:27:55] #0278/01916 | true=Run(14) | pred=Run(14) | ✓ | ent=0.332 | conf=0.920 | gap=0.870
[2026-05-11 12:28:06] #0279/01916 | true=Run(14) | pred=Run(14) | ✓ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-11 12:28:14] #0280/01916 | true=Run(14) | pred=Run(14) | ✓ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-11 12:28:14]   [280/1916] acc=234/280=83.6% filtered=280/280
[2026-05-11 12:28:33] #0281/01916 | true=Run(14) | pred=Run(14) | ✓ | ent=0.423 | conf=0.850 | gap=0.700
[2026-05-11 12:28:49] #0282/01916 | true=Run(14) | pred=Run(14) | ✓ | ent=0.394 | conf=0.900 | gap=0.850
[2026-05-11 12:29:16] #0283/01916 | true=Run(14) | pred=Jump(8) | ✗ | ent=0.471 | conf=0.820 | gap=0.640
[2026-05-11 12:29:29] #0284/01916 | true=Run(14) | pred=Run(14) | ✓ | ent=0.199 | conf=0.950 | gap=0.900
[2026-05-11 12:29:43] #0285/01916 | true=Run(14) | pred=Run(14) | ✓ | ent=0.199 | conf=0.950 | gap=0.900
[2026-05-11 12:29:51] #0286/01916 | true=Run(14) | pred=Run(14) | ✓ | ent=0.199 | conf=0.950 | gap=0.900
[2026-05-11 12:30:00] #0287/01916 | true=Run(14) | pred=Run(14) | ✓ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-11 12:30:31] #0288/01916 | true=Run(14) | pred=Run(14) | ✓ | ent=0.518 | conf=0.850 | gap=0.750
[2026-05-11 12:30:43] #0289/01916 | true=Run(14) | pred=Run(14) | ✓ | ent=0.199 | conf=0.950 | gap=0.900
[2026-05-11 12:30:56] #0290/01916 | true=Run(14) | pred=Run(14) | ✓ | ent=0.394 | conf=0.900 | gap=0.850
[2026-05-11 12:31:17] #0291/01916 | true=Run(14) | pred=Run(14) | ✓ | ent=0.325 | conf=0.900 | gap=0.800
[2026-05-11 12:31:31] #0292/01916 | true=Run(14) | pred=Run(14) | ✓ | ent=0.098 | conf=0.980 | gap=0.960
[2026-05-11 12:31:42] #0293/01916 | true=Run(14) | pred=Run(14) | ✓ | ent=0.199 | conf=0.950 | gap=0.900
[2026-05-11 12:31:57] #0294/01916 | true=Run(14) | pred=Run(14) | ✓ | ent=0.199 | conf=0.950 | gap=0.900
[2026-05-11 12:32:23] #0295/01916 | true=Run(14) | pred=Run(14) | ✓ | ent=0.500 | conf=0.800 | gap=0.600
[2026-05-11 12:32:38] #0296/01916 | true=Run(14) | pred=Run(14) | ✓ | ent=0.296 | conf=0.930 | gap=0.880
[2026-05-11 12:32:52] #0297/01916 | true=Run(14) | pred=Run(14) | ✓ | ent=0.325 | conf=0.900 | gap=0.800
[2026-05-11 12:33:05] #0298/01916 | true=Run(14) | pred=Run(14) | ✓ | ent=0.199 | conf=0.950 | gap=0.900
[2026-05-11 12:33:17] #0299/01916 | true=Run(14) | pred=Run(14) | ✓ | ent=0.199 | conf=0.950 | gap=0.900
[2026-05-11 12:33:29] #0300/01916 | true=Run(14) | pred=Run(14) | ✓ | ent=0.206 | conf=0.947 | gap=0.895
[2026-05-11 12:33:29]   [300/1916] acc=253/300=84.3% filtered=300/300
[2026-05-11 12:33:54] #0301/01916 | true=Run(14) | pred=Run(14) | ✓ | ent=0.423 | conf=0.850 | gap=0.700
[2026-05-11 12:34:17] #0302/01916 | true=Run(14) | pred=Run(14) | ✓ | ent=0.325 | conf=0.900 | gap=0.800
[2026-05-11 12:34:47] #0303/01916 | true=Run(14) | pred=Table-tennis(17) | ✗ | ent=1.017 | conf=0.700 | gap=0.550
[2026-05-11 12:34:59] #0304/01916 | true=Run(14) | pred=Run(14) | ✓ | ent=0.199 | conf=0.950 | gap=0.900
[2026-05-11 12:35:13] #0305/01916 | true=Run(14) | pred=Run(14) | ✓ | ent=0.199 | conf=0.950 | gap=0.900
[2026-05-11 12:35:45] #0306/01916 | true=Run(14) | pred=Table-tennis(17) | ✗ | ent=0.568 | conf=0.850 | gap=0.770
[2026-05-11 12:36:14] #0307/01916 | true=Run(14) | pred=Jump(8) | ✗ | ent=0.688 | conf=0.550 | gap=0.100
[2026-05-11 12:37:00] #0308/01916 | true=Run(14) | pred=Stair-down(16) | ✗ | ent=0.394 | conf=0.900 | gap=0.850
[2026-05-11 12:37:13] #0309/01916 | true=Run(14) | pred=Run(14) | ✓ | ent=0.199 | conf=0.950 | gap=0.900
[2026-05-11 12:37:35] #0310/01916 | true=Run(14) | pred=Jump(8) | ✗ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-11 12:37:46] #0311/01916 | true=Run(14) | pred=Run(14) | ✓ | ent=0.199 | conf=0.950 | gap=0.900
[2026-05-11 12:37:58] #0312/01916 | true=Run(14) | pred=Run(14) | ✓ | ent=0.199 | conf=0.950 | gap=0.900
[2026-05-11 12:38:05] #0313/01916 | true=Run(14) | pred=Run(14) | ✓ | ent=0.279 | conf=0.920 | gap=0.840
[2026-05-11 12:38:14] #0314/01916 | true=Run(14) | pred=Run(14) | ✓ | ent=0.199 | conf=0.950 | gap=0.900
[2026-05-11 12:38:27] #0315/01916 | true=Run(14) | pred=Run(14) | ✓ | ent=0.098 | conf=0.980 | gap=0.960
[2026-05-11 12:38:52] #0316/01916 | true=Run(14) | pred=Run(14) | ✓ | ent=0.199 | conf=0.950 | gap=0.900
[2026-05-11 12:39:18] #0317/01916 | true=Run(14) | pred=Table-tennis(17) | ✗ | ent=0.199 | conf=0.950 | gap=0.900
[2026-05-11 12:39:30] #0318/01916 | true=Run(14) | pred=Run(14) | ✓ | ent=0.518 | conf=0.850 | gap=0.750
[2026-05-11 12:39:40] #0319/01916 | true=Run(14) | pred=Run(14) | ✓ | ent=0.199 | conf=0.950 | gap=0.900
[2026-05-11 12:39:55] #0320/01916 | true=Run(14) | pred=Run(14) | ✓ | ent=0.394 | conf=0.900 | gap=0.850
[2026-05-11 12:39:55]   [320/1916] acc=267/320=83.4% filtered=320/320
[2026-05-11 12:40:06] #0321/01916 | true=Run(14) | pred=Run(14) | ✓ | ent=0.199 | conf=0.950 | gap=0.900
[2026-05-11 12:40:18] #0322/01916 | true=Run(14) | pred=Run(14) | ✓ | ent=0.098 | conf=0.980 | gap=0.960
[2026-05-11 12:40:32] #0323/01916 | true=Run(14) | pred=Run(14) | ✓ | ent=0.562 | conf=0.750 | gap=0.500
[2026-05-11 12:40:53] #0324/01916 | true=Run(14) | pred=Jump(8) | ✗ | ent=0.423 | conf=0.850 | gap=0.700
[2026-05-11 12:41:06] #0325/01916 | true=Run(14) | pred=Run(14) | ✓ | ent=0.199 | conf=0.950 | gap=0.900
[2026-05-11 12:41:25] #0326/01916 | true=Run(14) | pred=Run(14) | ✓ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-11 12:41:33] #0327/01916 | true=Run(14) | pred=Run(14) | ✓ | ent=0.423 | conf=0.850 | gap=0.700
[2026-05-11 12:41:45] #0328/01916 | true=Run(14) | pred=Run(14) | ✓ | ent=0.199 | conf=0.950 | gap=0.900
[2026-05-11 12:41:53] #0329/01916 | true=Run(14) | pred=Run(14) | ✓ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-11 12:42:06] #0330/01916 | true=Run(14) | pred=Run(14) | ✓ | ent=0.168 | conf=0.960 | gap=0.920
[2026-05-11 12:42:21] #0331/01916 | true=Run(14) | pred=Run(14) | ✓ | ent=0.199 | conf=0.950 | gap=0.900
[2026-05-11 12:42:30] #0332/01916 | true=Run(14) | pred=Run(14) | ✓ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-11 12:42:39] #0333/01916 | true=Run(14) | pred=Run(14) | ✓ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-11 12:43:01] #0334/01916 | true=Run(14) | pred=Jump(8) | ✗ | ent=0.199 | conf=0.950 | gap=0.900
[2026-05-11 12:43:26] #0335/01916 | true=Run(14) | pred=Jump(8) | ✗ | ent=0.611 | conf=0.700 | gap=0.400
[2026-05-11 12:44:08] #0336/01916 | true=Run(14) | pred=Table-tennis(17) | ✗ | ent=0.655 | conf=0.850 | gap=0.800
[2026-05-11 12:44:20] #0337/01916 | true=Run(14) | pred=Run(14) | ✓ | ent=0.199 | conf=0.950 | gap=0.900
[2026-05-11 12:44:30] #0338/01916 | true=Run(14) | pred=Run(14) | ✓ | ent=0.135 | conf=0.970 | gap=0.940
[2026-05-11 12:44:42] #0339/01916 | true=Run(14) | pred=Run(14) | ✓ | ent=0.135 | conf=0.970 | gap=0.940
[2026-05-11 12:45:17] #0340/01916 | true=Run(14) | pred=Stair-up(15) | ✗ | ent=1.010 | conf=0.700 | gap=0.600
[2026-05-11 12:45:17]   [340/1916] acc=282/340=82.9% filtered=340/340
[2026-05-11 12:45:26] #0341/01916 | true=Run(14) | pred=Run(14) | ✓ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-11 12:45:54] #0342/01916 | true=Run(14) | pred=Run(14) | ✓ | ent=0.199 | conf=0.950 | gap=0.900
[2026-05-11 12:46:07] #0343/01916 | true=Run(14) | pred=Run(14) | ✓ | ent=0.199 | conf=0.950 | gap=0.900
[2026-05-11 12:46:43] #0344/01916 | true=Run(14) | pred=Jump(8) | ✗ | ent=0.423 | conf=0.850 | gap=0.700
[2026-05-11 12:46:57] #0345/01916 | true=Run(14) | pred=Run(14) | ✓ | ent=0.394 | conf=0.900 | gap=0.850
[2026-05-11 12:47:08] #0346/01916 | true=Run(14) | pred=Run(14) | ✓ | ent=0.199 | conf=0.950 | gap=0.900
[2026-05-11 12:47:17] #0347/01916 | true=Run(14) | pred=Run(14) | ✓ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-11 12:47:38] #0348/01916 | true=Run(14) | pred=Run(14) | ✓ | ent=0.325 | conf=0.900 | gap=0.800
[2026-05-11 12:47:49] #0349/01916 | true=Run(14) | pred=Run(14) | ✓ | ent=0.296 | conf=0.930 | gap=0.880
[2026-05-11 12:48:09] #0350/01916 | true=Run(14) | pred=Jump(8) | ✗ | ent=0.279 | conf=0.920 | gap=0.840
[2026-05-11 12:48:23] #0351/01916 | true=Run(14) | pred=Run(14) | ✓ | ent=0.325 | conf=0.900 | gap=0.800
[2026-05-11 12:48:33] #0352/01916 | true=Run(14) | pred=Run(14) | ✓ | ent=0.199 | conf=0.950 | gap=0.900
[2026-05-11 12:49:03] #0353/01916 | true=Run(14) | pred=Run(14) | ✓ | ent=0.325 | conf=0.900 | gap=0.800
[2026-05-11 12:49:15] #0354/01916 | true=Run(14) | pred=Run(14) | ✓ | ent=0.196 | conf=0.960 | gap=0.940
[2026-05-11 12:49:31] #0355/01916 | true=Run(14) | pred=Run(14) | ✓ | ent=0.325 | conf=0.900 | gap=0.800
[2026-05-11 12:49:41] #0356/01916 | true=Run(14) | pred=Run(14) | ✓ | ent=0.199 | conf=0.950 | gap=0.900
[2026-05-11 12:49:54] #0357/01916 | true=Run(14) | pred=Run(14) | ✓ | ent=0.199 | conf=0.950 | gap=0.900
[2026-05-11 12:50:05] #0358/01916 | true=Run(14) | pred=Run(14) | ✓ | ent=0.098 | conf=0.980 | gap=0.960
[2026-05-11 12:50:12] #0359/01916 | true=Run(14) | pred=Run(14) | ✓ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-11 12:50:29] #0360/01916 | true=Run(14) | pred=Run(14) | ✓ | ent=0.199 | conf=0.950 | gap=0.900
[2026-05-11 12:50:29]   [360/1916] acc=300/360=83.3% filtered=360/360
[2026-05-11 12:50:43] #0361/01916 | true=Run(14) | pred=Run(14) | ✓ | ent=0.325 | conf=0.900 | gap=0.800
[2026-05-11 12:50:56] #0362/01916 | true=Run(14) | pred=Run(14) | ✓ | ent=0.199 | conf=0.950 | gap=0.900
[2026-05-11 12:51:21] #0363/01916 | true=Run(14) | pred=Jump(8) | ✗ | ent=0.199 | conf=0.950 | gap=0.900
[2026-05-11 12:51:29] #0364/01916 | true=Run(14) | pred=Run(14) | ✓ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-11 12:51:42] #0365/01916 | true=Run(14) | pred=Run(14) | ✓ | ent=0.423 | conf=0.850 | gap=0.700
[2026-05-11 12:51:52] #0366/01916 | true=Run(14) | pred=Run(14) | ✓ | ent=0.199 | conf=0.950 | gap=0.900
[2026-05-11 12:52:06] #0367/01916 | true=Run(14) | pred=Run(14) | ✓ | ent=0.199 | conf=0.950 | gap=0.900
[2026-05-11 12:52:20] #0368/01916 | true=Run(14) | pred=Run(14) | ✓ | ent=0.199 | conf=0.950 | gap=0.900
[2026-05-11 12:52:29] #0369/01916 | true=Run(14) | pred=Run(14) | ✓ | ent=0.199 | conf=0.950 | gap=0.900
[2026-05-11 12:52:40] #0370/01916 | true=Run(14) | pred=Run(14) | ✓ | ent=0.232 | conf=0.950 | gap=0.920
[2026-05-11 12:52:52] #0371/01916 | true=Run(14) | pred=Run(14) | ✓ | ent=0.098 | conf=0.980 | gap=0.960
[2026-05-11 12:53:16] #0372/01916 | true=Run(14) | pred=Jump(8) | ✗ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-11 12:53:28] #0373/01916 | true=Run(14) | pred=Run(14) | ✓ | ent=0.199 | conf=0.950 | gap=0.900
[2026-05-11 12:53:41] #0374/01916 | true=Run(14) | pred=Run(14) | ✓ | ent=0.199 | conf=0.950 | gap=0.900
[2026-05-11 12:53:56] #0375/01916 | true=Run(14) | pred=Run(14) | ✓ | ent=0.423 | conf=0.850 | gap=0.700
[2026-05-11 12:54:42] #0376/01916 | true=Run(14) | pred=Stair-up(15) | ✗ | ent=0.984 | conf=0.700 | gap=0.550
[2026-05-11 12:55:05] #0377/01916 | true=Run(14) | pred=Run(14) | ✓ | ent=0.199 | conf=0.950 | gap=0.900
[2026-05-11 12:55:21] #0378/01916 | true=Run(14) | pred=Run(14) | ✓ | ent=0.199 | conf=0.950 | gap=0.900
[2026-05-11 12:55:45] #0379/01916 | true=Run(14) | pred=Run(14) | ✓ | ent=0.375 | conf=0.900 | gap=0.820
[2026-05-11 12:56:09] #0380/01916 | true=Run(14) | pred=Run(14) | ✓ | ent=0.296 | conf=0.930 | gap=0.880
[2026-05-11 12:56:09]   [380/1916] acc=317/380=83.4% filtered=380/380
[2026-05-11 12:56:21] #0381/01916 | true=Run(14) | pred=Run(14) | ✓ | ent=0.394 | conf=0.900 | gap=0.850
[2026-05-11 12:56:35] #0382/01916 | true=Run(14) | pred=Run(14) | ✓ | ent=0.613 | conf=0.800 | gap=0.650
[2026-05-11 12:56:46] #0383/01916 | true=Run(14) | pred=Run(14) | ✓ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-11 12:57:02] #0384/01916 | true=Run(14) | pred=Run(14) | ✓ | ent=0.135 | conf=0.970 | gap=0.940
[2026-05-11 12:57:12] #0385/01916 | true=Run(14) | pred=Run(14) | ✓ | ent=0.199 | conf=0.950 | gap=0.900
[2026-05-11 12:57:23] #0386/01916 | true=Run(14) | pred=Run(14) | ✓ | ent=0.394 | conf=0.900 | gap=0.850
[2026-05-11 12:57:34] #0387/01916 | true=Run(14) | pred=Run(14) | ✓ | ent=0.206 | conf=0.947 | gap=0.895
[2026-05-11 12:57:45] #0388/01916 | true=Run(14) | pred=Run(14) | ✓ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-11 12:57:53] #0389/01916 | true=Run(14) | pred=Run(14) | ✓ | ent=0.199 | conf=0.950 | gap=0.900
[2026-05-11 12:58:13] #0390/01916 | true=Run(14) | pred=Run(14) | ✓ | ent=0.611 | conf=0.700 | gap=0.400
[2026-05-11 12:58:26] #0391/01916 | true=Run(14) | pred=Run(14) | ✓ | ent=0.279 | conf=0.920 | gap=0.840
[2026-05-11 12:58:38] #0392/01916 | true=Run(14) | pred=Run(14) | ✓ | ent=0.325 | conf=0.900 | gap=0.800
[2026-05-11 12:59:02] #0393/01916 | true=Run(14) | pred=Pick(7) | ✗ | ent=0.518 | conf=0.850 | gap=0.750
[2026-05-11 12:59:14] #0394/01916 | true=Run(14) | pred=Run(14) | ✓ | ent=0.098 | conf=0.980 | gap=0.960
