[2026-05-11 11:03:56] #0001/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.447 | conf=0.900 | gap=0.850
[2026-05-11 13:45:10] #0325/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.910 | conf=0.722 | gap=0.567
[2026-05-11 13:46:42] #0327/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.199 | conf=0.950 | gap=0.900
[2026-05-11 13:47:13] #0328/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.199 | conf=0.950 | gap=0.900
[2026-05-11 13:47:27] #0329/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.588 | conf=0.850 | gap=0.800
[2026-05-11 13:50:23] #0333/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-11 13:50:41] #0334/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.869 | conf=0.800 | gap=0.750
[2026-05-11 13:51:28] #0336/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.613 | conf=0.800 | gap=0.650
[2026-05-11 13:51:54] #0337/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.746 | conf=0.700 | gap=0.450
[2026-05-11 13:52:33] #0339/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.394 | conf=0.900 | gap=0.850
[2026-05-11 13:53:15] #0341/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.486 | conf=0.900 | gap=0.880
[2026-05-11 13:54:14] #0343/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.325 | conf=0.900 | gap=0.800
[2026-05-11 13:55:57] #0346/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=1.029 | conf=0.750 | gap=0.670
[2026-05-11 13:57:00] #0348/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.199 | conf=0.950 | gap=0.900
[2026-05-11 13:57:11] #0349/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.481 | conf=0.900 | gap=0.870
[2026-05-11 13:58:13] #0351/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-11 13:58:29] #0352/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.689 | conf=0.800 | gap=0.700
[2026-05-11 13:59:00] #0353/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-11 13:59:26] #0354/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.199 | conf=0.950 | gap=0.900
[2026-05-11 14:00:03] #0355/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.814 | conf=0.820 | gap=0.770
[2026-05-11 14:01:19] #0358/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=1.070 | conf=0.550 | gap=0.250
[2026-05-11 14:01:32] #0359/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.758 | conf=0.800 | gap=0.720
[2026-05-11 14:02:04] #0360/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.394 | conf=0.900 | gap=0.850
[2026-05-11 14:02:17] #0361/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.206 | conf=0.947 | gap=0.895
[2026-05-11 14:02:59] #0363/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.199 | conf=0.950 | gap=0.900
[2026-05-11 14:03:16] #0364/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.530 | conf=0.778 | gap=0.556
[2026-05-11 14:04:48] #0367/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=1.081 | conf=0.611 | gap=0.400
[2026-05-11 14:05:35] #0369/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.428 | conf=0.900 | gap=0.850
[2026-05-11 14:08:31] #0375/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.514 | conf=0.900 | gap=0.880
[2026-05-11 14:12:57] #0382/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-11 14:13:38] #0383/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.543 | conf=0.880 | gap=0.830
[2026-05-11 14:13:51] #0384/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.708 | conf=0.800 | gap=0.700
[2026-05-11 14:15:29] #0387/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.557 | conf=0.833 | gap=0.722
[2026-05-11 14:16:33] #0389/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.802 | conf=0.780 | gap=0.680
[2026-05-11 14:17:04] #0390/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.230 | conf=0.939 | gap=0.878
[2026-05-11 14:19:44] #0395/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.687 | conf=0.750 | gap=0.550
[2026-05-11 14:20:14] #0396/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.434 | conf=0.900 | gap=0.840
[2026-05-11 14:20:43] #0397/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.571 | conf=0.850 | gap=0.750
[2026-05-11 14:20:59] #0398/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.621 | conf=0.850 | gap=0.800
[2026-05-11 14:22:26] #0400/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.346 | conf=0.949 | gap=0.946
[2026-05-11 14:22:53] #0401/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.325 | conf=0.900 | gap=0.800
[2026-05-11 14:23:35] #0402/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.199 | conf=0.950 | gap=0.900
[2026-05-11 14:23:49] #0403/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.394 | conf=0.900 | gap=0.850
[2026-05-11 14:24:56] #0405/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.428 | conf=0.900 | gap=0.850
[2026-05-11 14:25:37] #0406/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.669 | conf=0.850 | gap=0.800
[2026-05-11 14:25:51] #0407/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-11 14:26:37] #0409/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.409 | conf=0.895 | gap=0.842
[2026-05-11 14:26:50] #0410/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.787 | conf=0.667 | gap=0.389
[2026-05-11 14:27:17] #0411/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.325 | conf=0.900 | gap=0.800
[2026-05-11 14:28:54] #0414/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.960 | conf=0.650 | gap=0.400
[2026-05-11 14:29:56] #0416/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.742 | conf=0.800 | gap=0.700
[2026-05-11 14:30:11] #0417/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.336 | conf=0.895 | gap=0.789
[2026-05-11 14:31:10] #0419/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-11 14:31:44] #0420/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.199 | conf=0.950 | gap=0.900
[2026-05-11 14:32:22] #0422/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-11 14:33:21] #0424/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.674 | conf=0.850 | gap=0.800
[2026-05-11 14:33:52] #0425/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.674 | conf=0.850 | gap=0.800
[2026-05-11 14:34:26] #0426/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.500 | conf=0.900 | gap=0.880
[2026-05-11 14:35:16] #0427/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=1.259 | conf=0.650 | gap=0.550
[2026-05-11 14:37:27] #0431/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.206 | conf=0.947 | gap=0.895
[2026-05-11 14:38:12] #0433/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=1.350 | conf=0.620 | gap=0.500
[2026-05-11 14:39:18] #0435/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.540 | conf=0.880 | gap=0.840
[2026-05-11 14:41:02] #0439/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.698 | conf=0.820 | gap=0.740
[2026-05-11 14:41:36] #0440/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.412 | conf=0.920 | gap=0.890
[2026-05-11 14:42:10] #0441/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.265 | conf=0.950 | gap=0.930
[2026-05-11 14:42:58] #0442/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.697 | conf=0.830 | gap=0.750
[2026-05-11 14:44:29] #0445/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.764 | conf=0.707 | gap=0.455
[2026-05-11 14:44:45] #0446/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.206 | conf=0.947 | gap=0.895
[2026-05-11 14:45:41] #0448/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.199 | conf=0.950 | gap=0.900
[2026-05-11 14:46:07] #0449/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.645 | conf=0.820 | gap=0.740
[2026-05-11 14:46:21] #0450/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=1.465 | conf=0.650 | gap=0.550
[2026-05-11 14:48:48] #0453/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.394 | conf=0.900 | gap=0.850
[2026-05-11 14:49:17] #0454/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.518 | conf=0.850 | gap=0.750
[2026-05-11 14:49:32] #0455/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.914 | conf=0.700 | gap=0.550
[2026-05-11 14:52:13] #0459/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.232 | conf=0.950 | gap=0.920
[2026-05-11 14:52:31] #0460/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.557 | conf=0.833 | gap=0.722
[2026-05-11 14:53:11] #0461/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.655 | conf=0.850 | gap=0.800
[2026-05-11 14:54:33] #0464/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.199 | conf=0.950 | gap=0.900
[2026-05-11 14:56:16] #0467/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.447 | conf=0.900 | gap=0.850
[2026-05-11 14:56:56] #0469/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.708 | conf=0.800 | gap=0.700
[2026-05-11 14:57:50] #0471/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.734 | conf=0.789 | gap=0.684
[2026-05-11 14:58:06] #0472/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.518 | conf=0.850 | gap=0.750
[2026-05-11 14:58:50] #0474/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=1.075 | conf=0.650 | gap=0.500
[2026-05-11 14:59:21] #0475/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.688 | conf=0.850 | gap=0.800
[2026-05-11 15:00:04] #0476/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.627 | conf=0.850 | gap=0.800
[2026-05-11 15:00:37] #0477/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.394 | conf=0.900 | gap=0.850
[2026-05-11 15:02:47] #0480/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.473 | conf=0.870 | gap=0.790
[2026-05-11 15:04:51] #0482/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.279 | conf=0.950 | gap=0.940
[2026-05-11 15:05:08] #0483/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.751 | conf=0.820 | gap=0.770
[2026-05-11 15:05:39] #0484/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.137 | conf=0.969 | gap=0.939
[2026-05-11 15:05:57] #0485/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.640 | conf=0.850 | gap=0.800
[2026-05-11 15:06:58] #0487/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.423 | conf=0.850 | gap=0.700
[2026-05-11 15:08:19] #0490/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-11 15:10:05] #0493/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.518 | conf=0.850 | gap=0.750
[2026-05-11 15:10:40] #0494/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-11 15:11:16] #0495/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.199 | conf=0.950 | gap=0.900
[2026-05-11 15:13:11] #0499/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=1.060 | conf=0.720 | gap=0.600
[2026-05-11 15:13:26] #0500/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=1.010 | conf=0.700 | gap=0.600
[2026-05-11 15:15:51] #0505/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.741 | conf=0.800 | gap=0.680
[2026-05-11 15:16:20] #0506/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.594 | conf=0.780 | gap=0.580
[2026-05-11 15:16:33] #0507/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.206 | conf=0.947 | gap=0.895
[2026-05-11 15:17:06] #0508/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.206 | conf=0.947 | gap=0.895
[2026-05-11 15:17:23] #0509/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.426 | conf=0.889 | gap=0.833
[2026-05-11 15:18:53] #0512/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.769 | conf=0.800 | gap=0.730
[2026-05-11 15:19:52] #0514/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.613 | conf=0.800 | gap=0.650
[2026-05-11 15:20:34] #0516/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.689 | conf=0.800 | gap=0.700
[2026-05-11 15:20:50] #0517/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.265 | conf=0.950 | gap=0.930
[2026-05-11 15:21:26] #0518/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.518 | conf=0.850 | gap=0.750
[2026-05-11 15:24:05] #0523/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.847 | conf=0.720 | gap=0.520
[2026-05-11 15:24:33] #0524/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.471 | conf=0.820 | gap=0.640
[2026-05-11 15:25:17] #0526/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-11 15:27:07] #0529/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.409 | conf=0.895 | gap=0.842
[2026-05-11 15:27:44] #0530/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.451 | conf=0.833 | gap=0.667
[2026-05-11 15:28:17] #0531/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.428 | conf=0.900 | gap=0.850
[2026-05-11 15:29:52] #0534/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.868 | conf=0.667 | gap=0.500
[2026-05-11 15:30:24] #0535/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.417 | conf=0.920 | gap=0.900
[2026-05-11 15:31:36] #0537/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.518 | conf=0.850 | gap=0.750
[2026-05-11 15:32:45] #0539/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.451 | conf=0.833 | gap=0.667
[2026-05-11 15:33:21] #0540/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.731 | conf=0.750 | gap=0.600
[2026-05-11 15:34:32] #0542/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.704 | conf=0.850 | gap=0.810
[2026-05-11 15:35:15] #0543/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.509 | conf=0.900 | gap=0.870
[2026-05-11 15:35:42] #0544/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.206 | conf=0.947 | gap=0.895
[2026-05-11 15:36:28] #0545/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-11 15:37:06] #0546/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.977 | conf=0.750 | gap=0.650
[2026-05-11 15:37:37] #0547/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.199 | conf=0.950 | gap=0.900
[2026-05-11 15:37:53] #0548/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.905 | conf=0.737 | gap=0.611
[2026-05-11 15:39:17] #0549/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.246 | conf=0.950 | gap=0.920
[2026-05-11 15:40:22] #0551/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.349 | conf=0.889 | gap=0.778
[2026-05-11 15:40:54] #0552/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.780 | conf=0.700 | gap=0.450
[2026-05-11 15:43:24] #0556/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.585 | conf=0.850 | gap=0.750
[2026-05-11 15:44:01] #0557/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.199 | conf=0.950 | gap=0.900
[2026-05-11 15:45:10] #0558/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.232 | conf=0.950 | gap=0.920
[2026-05-11 15:47:38] #0563/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.206 | conf=0.947 | gap=0.895
[2026-05-11 15:49:14] #0566/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.498 | conf=0.850 | gap=0.730
[2026-05-11 15:50:23] #0568/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.481 | conf=0.900 | gap=0.870
[2026-05-11 15:52:10] #0570/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.562 | conf=0.750 | gap=0.500
[2026-05-11 15:52:54] #0571/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.613 | conf=0.830 | gap=0.730
[2026-05-11 15:54:26] #0573/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.746 | conf=0.700 | gap=0.450
[2026-05-11 15:55:13] #0575/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.524 | conf=0.880 | gap=0.830
[2026-05-11 15:55:31] #0576/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.708 | conf=0.800 | gap=0.700
[2026-05-11 15:56:08] #0577/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.498 | conf=0.850 | gap=0.730
[2026-05-11 15:57:00] #0579/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-11 15:58:19] #0581/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.394 | conf=0.900 | gap=0.850
[2026-05-11 15:58:56] #0582/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.279 | conf=0.920 | gap=0.840
[2026-05-11 15:59:10] #0583/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-11 15:59:24] #0584/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.409 | conf=0.895 | gap=0.842
[2026-05-11 16:00:06] #0585/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.374 | conf=0.876 | gap=0.753
[2026-05-11 16:00:45] #0586/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.568 | conf=0.850 | gap=0.770
[2026-05-11 16:01:15] #0587/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.154 | conf=0.970 | gap=0.950
[2026-05-11 16:01:48] #0588/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.199 | conf=0.950 | gap=0.900
[2026-05-11 16:02:07] #0589/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.826 | conf=0.750 | gap=0.650
[2026-05-11 16:02:49] #0590/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.588 | conf=0.850 | gap=0.800
[2026-05-11 16:03:24] #0591/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.423 | conf=0.850 | gap=0.700
[2026-05-11 16:03:42] #0592/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.588 | conf=0.850 | gap=0.800
[2026-05-11 16:04:24] #0593/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.199 | conf=0.950 | gap=0.900
[2026-05-11 16:05:39] #0594/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.674 | conf=0.850 | gap=0.800
[2026-05-11 16:05:58] #0595/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=1.025 | conf=0.650 | gap=0.500
[2026-05-11 16:08:33] #0599/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.325 | conf=0.900 | gap=0.800
[2026-05-11 16:09:16] #0600/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-11 16:09:47] #0601/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.404 | conf=0.920 | gap=0.900
[2026-05-11 16:10:12] #0602/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.423 | conf=0.850 | gap=0.700
[2026-05-11 16:12:22] #0604/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.621 | conf=0.850 | gap=0.800
[2026-05-11 16:12:56] #0605/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.199 | conf=0.950 | gap=0.900
[2026-05-11 16:14:10] #0607/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.585 | conf=0.850 | gap=0.750
[2026-05-11 16:15:50] #0610/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.211 | conf=0.960 | gap=0.939
[2026-05-11 16:16:08] #0611/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.895 | conf=0.750 | gap=0.650
[2026-05-11 16:17:08] #0612/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.518 | conf=0.850 | gap=0.750
[2026-05-11 16:17:27] #0613/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.215 | conf=0.944 | gap=0.889
[2026-05-11 16:18:35] #0615/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-11 16:19:46] #0617/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-11 16:24:16] #0624/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.577 | conf=0.880 | gap=0.850
[2026-05-11 16:25:03] #0625/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.655 | conf=0.850 | gap=0.800
[2026-05-11 16:25:34] #0626/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.423 | conf=0.850 | gap=0.700
[2026-05-11 16:25:52] #0627/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.246 | conf=0.950 | gap=0.920
[2026-05-11 16:26:39] #0628/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.199 | conf=0.950 | gap=0.900
[2026-05-11 16:28:08] #0630/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.674 | conf=0.850 | gap=0.800
[2026-05-11 16:29:10] #0632/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.386 | conf=0.900 | gap=0.830
[2026-05-11 16:29:31] #0633/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.300 | conf=0.911 | gap=0.822
[2026-05-11 16:30:12] #0634/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.688 | conf=0.850 | gap=0.820
[2026-05-11 16:33:56] #0639/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.746 | conf=0.700 | gap=0.450
[2026-05-11 16:34:31] #0640/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.518 | conf=0.850 | gap=0.750
[2026-05-11 16:35:15] #0641/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-11 16:35:34] #0642/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.394 | conf=0.900 | gap=0.850
[2026-05-11 16:35:51] #0643/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.914 | conf=0.700 | gap=0.550
[2026-05-11 16:37:27] #0646/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.708 | conf=0.800 | gap=0.700
[2026-05-11 16:37:50] #0647/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=1.457 | conf=0.579 | gap=0.474
[2026-05-11 16:40:00] #0651/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.296 | conf=0.930 | gap=0.880
[2026-05-11 16:40:32] #0652/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.655 | conf=0.850 | gap=0.800
[2026-05-11 16:41:20] #0653/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.965 | conf=0.750 | gap=0.700
[2026-05-11 16:41:54] #0654/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.518 | conf=0.850 | gap=0.750
[2026-05-11 16:42:32] #0655/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.914 | conf=0.700 | gap=0.550
[2026-05-11 16:43:21] #0657/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.613 | conf=0.800 | gap=0.650
[2026-05-11 16:45:31] #0660/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.251 | conf=0.950 | gap=0.930
[2026-05-11 16:46:40] #0662/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.486 | conf=0.900 | gap=0.880
[2026-05-11 16:47:01] #0663/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.588 | conf=0.850 | gap=0.800
[2026-05-11 16:47:36] #0664/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.826 | conf=0.800 | gap=0.720
[2026-05-11 16:48:14] #0665/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.518 | conf=0.850 | gap=0.750
[2026-05-11 16:48:59] #0666/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.325 | conf=0.900 | gap=0.800
[2026-05-11 16:50:00] #0668/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.982 | conf=0.650 | gap=0.450
[2026-05-11 16:50:16] #0669/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.394 | conf=0.900 | gap=0.850
[2026-05-11 16:52:27] #0672/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.708 | conf=0.850 | gap=0.820
[2026-05-11 16:52:42] #0673/04275 | true=Pick(7) | pred=Pick(7) | ✓ | ent=0.518 | conf=0.850 | gap=0.750
