[2026-05-11 11:03:27] #0001/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.268 | conf=0.950 | gap=0.938
[2026-05-11 13:52:56] #0388/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.588 | conf=0.850 | gap=0.800
[2026-05-11 13:53:06] #0389/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.112 | conf=0.980 | gap=0.970
[2026-05-11 13:53:56] #0391/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.199 | conf=0.950 | gap=0.900
[2026-05-11 13:54:20] #0392/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.394 | conf=0.900 | gap=0.850
[2026-05-11 13:57:57] #0399/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-11 13:58:09] #0400/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-11 14:01:41] #0408/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.698 | conf=0.820 | gap=0.740
[2026-05-11 14:02:21] #0410/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.307 | conf=0.940 | gap=0.920
[2026-05-11 14:03:28] #0411/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=1.051 | conf=0.750 | gap=0.700
[2026-05-11 14:05:13] #0415/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.362 | conf=0.920 | gap=0.880
[2026-05-11 14:05:46] #0416/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.518 | conf=0.850 | gap=0.750
[2026-05-11 14:05:59] #0417/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-11 14:07:10] #0420/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-11 14:07:35] #0421/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-11 14:11:19] #0428/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.664 | conf=0.820 | gap=0.740
[2026-05-11 14:13:36] #0433/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.621 | conf=0.850 | gap=0.800
[2026-05-11 14:14:06] #0434/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.362 | conf=0.920 | gap=0.880
[2026-05-11 14:16:37] #0440/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.566 | conf=0.850 | gap=0.750
[2026-05-11 14:16:50] #0441/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.518 | conf=0.850 | gap=0.750
[2026-05-11 14:18:00] #0444/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.332 | conf=0.920 | gap=0.870
[2026-05-11 14:18:44] #0445/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.984 | conf=0.700 | gap=0.550
[2026-05-11 14:18:55] #0446/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.708 | conf=0.800 | gap=0.700
[2026-05-11 14:20:16] #0449/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.562 | conf=0.750 | gap=0.500
[2026-05-11 14:23:07] #0455/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-11 14:23:58] #0457/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.708 | conf=0.800 | gap=0.700
[2026-05-11 14:26:22] #0461/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.332 | conf=0.920 | gap=0.870
[2026-05-11 14:26:56] #0463/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.588 | conf=0.850 | gap=0.800
[2026-05-11 14:29:15] #0467/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.708 | conf=0.800 | gap=0.700
[2026-05-11 14:29:43] #0468/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-11 14:30:39] #0470/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.390 | conf=0.920 | gap=0.900
[2026-05-11 14:32:36] #0474/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.934 | conf=0.611 | gap=0.389
[2026-05-11 14:32:47] #0475/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.518 | conf=0.850 | gap=0.750
[2026-05-11 14:33:45] #0477/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.199 | conf=0.950 | gap=0.900
[2026-05-11 14:39:19] #0487/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.562 | conf=0.750 | gap=0.500
[2026-05-11 14:39:33] #0488/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.365 | conf=0.920 | gap=0.890
[2026-05-11 14:40:15] #0490/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.708 | conf=0.800 | gap=0.700
[2026-05-11 14:41:06] #0492/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-11 14:43:00] #0495/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.905 | conf=0.700 | gap=0.500
[2026-05-11 14:44:50] #0499/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.251 | conf=0.950 | gap=0.930
[2026-05-11 14:45:29] #0500/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.566 | conf=0.850 | gap=0.750
[2026-05-11 14:47:19] #0504/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.384 | conf=0.920 | gap=0.890
[2026-05-11 14:47:49] #0505/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.215 | conf=0.944 | gap=0.889
[2026-05-11 14:49:53] #0509/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.384 | conf=0.920 | gap=0.890
[2026-05-11 14:50:31] #0510/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=1.010 | conf=0.700 | gap=0.600
[2026-05-11 14:50:46] #0511/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.518 | conf=0.850 | gap=0.750
[2026-05-11 14:51:01] #0512/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=1.051 | conf=0.650 | gap=0.450
[2026-05-11 14:51:14] #0513/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=1.032 | conf=0.750 | gap=0.670
[2026-05-11 14:51:27] #0514/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-11 14:52:28] #0516/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.613 | conf=0.800 | gap=0.650
[2026-05-11 14:52:50] #0517/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=1.166 | conf=0.550 | gap=0.350
[2026-05-11 14:53:04] #0518/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.791 | conf=0.650 | gap=0.350
[2026-05-11 14:53:16] #0519/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-11 14:53:30] #0520/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.462 | conf=0.900 | gap=0.870
[2026-05-11 14:55:02] #0523/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.196 | conf=0.960 | gap=0.940
[2026-05-11 14:55:16] #0524/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=1.235 | conf=0.550 | gap=0.350
[2026-05-11 14:56:12] #0526/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.215 | conf=0.944 | gap=0.889
[2026-05-11 14:57:00] #0528/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.518 | conf=0.850 | gap=0.750
[2026-05-11 14:57:28] #0529/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.708 | conf=0.800 | gap=0.700
[2026-05-11 15:00:22] #0533/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.688 | conf=0.850 | gap=0.800
[2026-05-11 15:00:58] #0534/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.621 | conf=0.850 | gap=0.800
[2026-05-11 15:01:55] #0535/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.522 | conf=0.900 | gap=0.870
[2026-05-11 15:02:40] #0537/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.524 | conf=0.880 | gap=0.830
[2026-05-11 15:03:18] #0538/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.199 | conf=0.950 | gap=0.900
[2026-05-11 15:04:41] #0540/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=1.090 | conf=0.750 | gap=0.700
[2026-05-11 15:05:16] #0541/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.423 | conf=0.850 | gap=0.700
[2026-05-11 15:05:29] #0542/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.922 | conf=0.800 | gap=0.750
[2026-05-11 15:05:40] #0543/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-11 15:06:12] #0544/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.332 | conf=0.920 | gap=0.870
[2026-05-11 15:06:25] #0545/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.621 | conf=0.850 | gap=0.800
[2026-05-11 15:07:12] #0547/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-11 15:08:11] #0549/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.390 | conf=0.920 | gap=0.900
[2026-05-11 15:08:55] #0551/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.588 | conf=0.850 | gap=0.800
[2026-05-11 15:09:10] #0552/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.895 | conf=0.750 | gap=0.650
[2026-05-11 15:09:25] #0553/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=1.158 | conf=0.720 | gap=0.640
[2026-05-11 15:09:39] #0554/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.708 | conf=0.800 | gap=0.700
[2026-05-11 15:09:53] #0555/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.268 | conf=0.950 | gap=0.938
[2026-05-11 15:10:10] #0556/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.524 | conf=0.880 | gap=0.830
[2026-05-11 15:11:18] #0558/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.462 | conf=0.900 | gap=0.870
[2026-05-11 15:12:32] #0561/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.384 | conf=0.920 | gap=0.890
[2026-05-11 15:12:47] #0562/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.530 | conf=0.880 | gap=0.840
[2026-05-11 15:13:59] #0565/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.627 | conf=0.850 | gap=0.800
[2026-05-11 15:14:42] #0567/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.481 | conf=0.900 | gap=0.870
[2026-05-11 15:15:02] #0568/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.895 | conf=0.750 | gap=0.650
[2026-05-11 15:15:33] #0569/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.621 | conf=0.850 | gap=0.800
[2026-05-11 15:18:25] #0574/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.800 | conf=0.750 | gap=0.600
[2026-05-11 15:19:42] #0576/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.778 | conf=0.800 | gap=0.750
[2026-05-11 15:21:27] #0579/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.199 | conf=0.950 | gap=0.900
[2026-05-11 15:22:18] #0581/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.428 | conf=0.900 | gap=0.850
[2026-05-11 15:22:49] #0582/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.426 | conf=0.889 | gap=0.833
[2026-05-11 15:24:05] #0584/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.588 | conf=0.850 | gap=0.800
[2026-05-11 15:24:52] #0586/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.778 | conf=0.800 | gap=0.750
[2026-05-11 15:27:02] #0590/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-11 15:27:39] #0591/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.654 | conf=0.850 | gap=0.800
[2026-05-11 15:28:18] #0593/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.621 | conf=0.850 | gap=0.800
[2026-05-11 15:28:56] #0594/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.613 | conf=0.800 | gap=0.650
[2026-05-11 15:30:54] #0598/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.588 | conf=0.850 | gap=0.800
[2026-05-11 15:32:25] #0601/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.588 | conf=0.850 | gap=0.800
[2026-05-11 15:32:40] #0602/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.628 | conf=0.820 | gap=0.700
[2026-05-11 15:35:04] #0606/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.857 | conf=0.733 | gap=0.600
[2026-05-11 15:35:21] #0607/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.462 | conf=0.900 | gap=0.870
[2026-05-11 15:36:14] #0609/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.394 | conf=0.900 | gap=0.850
[2026-05-11 15:37:14] #0611/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.357 | conf=0.920 | gap=0.880
[2026-05-11 15:38:04] #0612/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.731 | conf=0.750 | gap=0.600
[2026-05-11 15:39:16] #0614/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=1.079 | conf=0.700 | gap=0.600
[2026-05-11 15:39:44] #0615/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=1.012 | conf=0.765 | gap=0.714
[2026-05-11 15:41:55] #0618/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.895 | conf=0.750 | gap=0.650
[2026-05-11 15:43:18] #0621/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.580 | conf=0.733 | gap=0.467
[2026-05-11 15:44:09] #0623/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.778 | conf=0.800 | gap=0.750
[2026-05-11 15:44:27] #0624/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.428 | conf=0.900 | gap=0.850
[2026-05-11 15:44:46] #0625/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.490 | conf=0.880 | gap=0.830
[2026-05-11 15:46:54] #0629/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.984 | conf=0.700 | gap=0.550
[2026-05-11 15:47:09] #0630/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.518 | conf=0.850 | gap=0.750
[2026-05-11 15:47:52] #0632/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-11 15:48:06] #0633/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.748 | conf=0.780 | gap=0.660
[2026-05-11 15:48:19] #0634/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.742 | conf=0.800 | gap=0.700
[2026-05-11 15:48:34] #0635/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.348 | conf=0.930 | gap=0.910
[2026-05-11 15:49:11] #0636/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.224 | conf=0.941 | gap=0.882
[2026-05-11 15:49:44] #0637/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.343 | conf=0.930 | gap=0.900
[2026-05-11 15:49:59] #0638/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.588 | conf=0.850 | gap=0.800
[2026-05-11 15:50:21] #0639/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.199 | conf=0.950 | gap=0.900
[2026-05-11 15:50:39] #0640/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.265 | conf=0.950 | gap=0.930
[2026-05-11 15:50:58] #0641/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.490 | conf=0.880 | gap=0.830
[2026-05-11 15:52:23] #0643/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.210 | conf=0.960 | gap=0.940
[2026-05-11 15:54:39] #0645/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=1.235 | conf=0.700 | gap=0.650
[2026-05-11 15:54:56] #0646/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.500 | conf=0.880 | gap=0.820
[2026-05-11 15:56:55] #0649/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.199 | conf=0.950 | gap=0.900
[2026-05-11 15:57:07] #0650/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.334 | conf=0.920 | gap=0.880
[2026-05-11 15:58:58] #0653/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.802 | conf=0.700 | gap=0.500
[2026-05-11 15:59:12] #0654/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.588 | conf=0.850 | gap=0.800
[2026-05-11 15:59:47] #0655/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.857 | conf=0.650 | gap=0.400
[2026-05-11 16:00:35] #0657/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.778 | conf=0.800 | gap=0.750
[2026-05-11 16:01:47] #0658/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.518 | conf=0.850 | gap=0.750
[2026-05-11 16:02:33] #0660/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.843 | conf=0.820 | gap=0.790
[2026-05-11 16:03:28] #0661/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.349 | conf=0.889 | gap=0.778
[2026-05-11 16:05:48] #0665/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.708 | conf=0.800 | gap=0.700
[2026-05-11 16:06:23] #0666/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.336 | conf=0.895 | gap=0.789
[2026-05-11 16:07:11] #0668/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.447 | conf=0.900 | gap=0.850
[2026-05-11 16:07:27] #0669/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-11 16:08:47] #0672/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.871 | conf=0.700 | gap=0.500
[2026-05-11 16:11:16] #0676/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.708 | conf=0.800 | gap=0.700
[2026-05-11 16:11:46] #0677/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.518 | conf=0.850 | gap=0.750
[2026-05-11 16:12:31] #0679/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.621 | conf=0.850 | gap=0.800
[2026-05-11 16:14:38] #0683/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.365 | conf=0.920 | gap=0.890
[2026-05-11 16:14:50] #0684/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.000 | conf=1.000 | gap=1.000
[2026-05-11 16:15:40] #0685/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.518 | conf=0.850 | gap=0.750
[2026-05-11 16:17:07] #0687/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.613 | conf=0.800 | gap=0.650
[2026-05-11 16:17:18] #0688/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.778 | conf=0.800 | gap=0.750
[2026-05-11 16:17:28] #0689/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.225 | conf=0.960 | gap=0.949
[2026-05-11 16:19:19] #0693/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.687 | conf=0.750 | gap=0.550
[2026-05-11 16:21:29] #0696/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=1.165 | conf=0.700 | gap=0.600
[2026-05-11 16:22:04] #0697/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.199 | conf=0.950 | gap=0.900
[2026-05-11 16:22:20] #0698/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.458 | conf=0.900 | gap=0.860
[2026-05-11 16:22:38] #0699/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.518 | conf=0.850 | gap=0.750
[2026-05-11 16:23:34] #0701/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=1.091 | conf=0.579 | gap=0.368
[2026-05-11 16:23:44] #0702/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.199 | conf=0.950 | gap=0.900
[2026-05-11 16:23:59] #0703/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.524 | conf=0.880 | gap=0.830
[2026-05-11 16:26:13] #0707/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.428 | conf=0.900 | gap=0.850
[2026-05-11 16:28:01] #0710/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.871 | conf=0.700 | gap=0.500
[2026-05-11 16:30:54] #0715/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.394 | conf=0.900 | gap=0.850
[2026-05-11 16:32:35] #0718/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.778 | conf=0.800 | gap=0.750
[2026-05-11 16:32:49] #0719/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.232 | conf=0.950 | gap=0.920
[2026-05-11 16:33:22] #0720/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.394 | conf=0.900 | gap=0.850
[2026-05-11 16:35:31] #0723/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.857 | conf=0.650 | gap=0.400
[2026-05-11 16:35:45] #0724/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.708 | conf=0.800 | gap=0.700
[2026-05-11 16:37:58] #0727/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.621 | conf=0.850 | gap=0.800
[2026-05-11 16:38:10] #0728/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.462 | conf=0.900 | gap=0.870
[2026-05-11 16:39:05] #0730/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.384 | conf=0.920 | gap=0.890
[2026-05-11 16:40:15] #0732/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.895 | conf=0.750 | gap=0.650
[2026-05-11 16:42:26] #0735/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.384 | conf=0.920 | gap=0.890
[2026-05-11 16:43:14] #0737/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.394 | conf=0.900 | gap=0.850
[2026-05-11 16:45:44] #0741/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.423 | conf=0.850 | gap=0.700
[2026-05-11 16:45:57] #0742/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.223 | conf=0.960 | gap=0.950
[2026-05-11 16:47:34] #0745/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.578 | conf=0.824 | gap=0.706
[2026-05-11 16:47:52] #0746/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.232 | conf=0.950 | gap=0.920
[2026-05-11 16:48:53] #0748/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.206 | conf=0.947 | gap=0.895
[2026-05-11 16:49:37] #0750/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.560 | conf=0.870 | gap=0.820
[2026-05-11 16:49:49] #0751/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.265 | conf=0.950 | gap=0.930
[2026-05-11 16:51:08] #0754/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.905 | conf=0.700 | gap=0.500
[2026-05-11 16:52:41] #0756/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.329 | conf=0.930 | gap=0.900
[2026-05-11 16:53:23] #0758/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.758 | conf=0.800 | gap=0.720
[2026-05-11 16:54:04] #0760/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.516 | conf=0.880 | gap=0.820
[2026-05-11 16:55:00] #0762/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.588 | conf=0.850 | gap=0.800
[2026-05-11 16:55:16] #0763/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=1.025 | conf=0.650 | gap=0.500
[2026-05-11 16:56:24] #0765/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.588 | conf=0.850 | gap=0.800
[2026-05-11 16:56:36] #0766/06862 | true=Stand-sit(4) | pred=Stand-sit(4) | ✓ | ent=0.453 | conf=0.900 | gap=0.860
