[2026-05-12 22:30:43] #0001/13069 | true=walk | pred=walk | ✓ | ent=1.499 conf=0.450 gap=0.200
[2026-05-11 23:18:03] #0381/13069 | true=walk | pred=walk | ✓ | ent=0.690 conf=0.850 gap=0.810
[2026-05-12 23:38:14] #0384/13069 | true=walk | pred=walk | ✓ | ent=0.468 conf=0.900 gap=0.850
[2026-05-11 23:18:59] #0385/13069 | true=walk | pred=walk | ✓ | ent=0.775 conf=0.750 gap=0.550
[2026-05-12 23:38:30] #0386/13069 | true=walk | pred=walk | ✓ | ent=1.090 conf=0.732 gap=0.683
[2026-05-12 23:38:41] #0387/13069 | true=walk | pred=walk | ✓ | ent=1.783 conf=0.250 gap=0.000
[2026-05-11 23:19:34] #0388/13069 | true=walk | pred=walk | ✓ | ent=0.265 conf=0.950 gap=0.930
[2026-05-12 23:38:50] #0389/13069 | true=walk | pred=walk | ✓ | ent=0.640 conf=0.850 gap=0.800
[2026-05-12 23:38:58] #0390/13069 | true=walk | pred=walk | ✓ | ent=0.286 conf=0.950 gap=0.930
[2026-05-12 23:39:10] #0391/13069 | true=walk | pred=walk | ✓ | ent=0.868 conf=0.650 gap=0.350
[2026-05-12 23:39:13] #0392/13069 | true=walk | pred=walk | ✓ | ent=0.997 conf=0.550 gap=0.300
[2026-05-12 23:39:17] #0393/13069 | true=walk | pred=walk | ✓ | ent=0.718 conf=0.842 gap=0.792
[2026-05-11 23:21:52] #0396/13069 | true=walk | pred=walk | ✓ | ent=0.669 conf=0.850 gap=0.800
[2026-05-12 23:40:00] #0397/13069 | true=walk | pred=walk | ✓ | ent=0.665 conf=0.850 gap=0.800
[2026-05-12 23:40:12] #0398/13069 | true=walk | pred=walk | ✓ | ent=0.279 conf=0.950 gap=0.940
[2026-05-12 23:40:32] #0400/13069 | true=walk | pred=walk | ✓ | ent=0.887 conf=0.720 gap=0.520
[2026-05-11 23:24:48] #0401/13069 | true=walk | pred=walk | ✓ | ent=1.251 conf=0.550 gap=0.300
[2026-05-12 23:40:55] #0402/13069 | true=walk | pred=walk | ✓ | ent=0.431 conf=0.920 gap=0.900
[2026-05-12 23:41:05] #0403/13069 | true=walk | pred=walk | ✓ | ent=0.668 conf=0.850 gap=0.800
[2026-05-12 23:41:11] #0404/13069 | true=walk | pred=walk | ✓ | ent=0.966 conf=0.750 gap=0.670
[2026-05-12 23:41:45] #0407/13069 | true=walk | pred=walk | ✓ | ent=0.731 conf=0.750 gap=0.600
[2026-05-11 23:26:46] #0408/13069 | true=walk | pred=walk | ✓ | ent=0.251 conf=0.950 gap=0.930
[2026-05-12 23:41:59] #0409/13069 | true=walk | pred=walk | ✓ | ent=0.669 conf=0.850 gap=0.800
[2026-05-12 23:42:08] #0411/13069 | true=walk | pred=walk | ✓ | ent=0.112 conf=0.980 gap=0.970
[2026-05-11 23:28:03] #0413/13069 | true=walk | pred=walk | ✓ | ent=0.729 conf=0.837 gap=0.791
[2026-05-11 23:29:55] #0417/13069 | true=walk | pred=walk | ✓ | ent=0.801 conf=0.820 gap=0.780
[2026-05-12 23:43:40] #0419/13069 | true=walk | pred=walk | ✓ | ent=1.019 conf=0.720 gap=0.620
[2026-05-11 23:30:27] #0420/13069 | true=walk | pred=walk | ✓ | ent=0.531 conf=0.850 gap=0.730
[2026-05-12 23:44:00] #0421/13069 | true=walk | pred=walk | ✓ | ent=0.621 conf=0.850 gap=0.800
[2026-05-12 23:44:02] #0422/13069 | true=walk | pred=walk | ✓ | ent=0.000 conf=1.000 gap=1.000
[2026-05-12 23:44:09] #0423/13069 | true=walk | pred=walk | ✓ | ent=0.272 conf=0.950 gap=0.930
[2026-05-12 23:44:26] #0424/13069 | true=walk | pred=walk | ✓ | ent=1.190 conf=0.450 gap=0.050
[2026-05-12 23:44:42] #0426/13069 | true=walk | pred=walk | ✓ | ent=0.655 conf=0.850 gap=0.800
[2026-05-11 23:34:33] #0428/13069 | true=walk | pred=walk | ✓ | ent=1.222 conf=0.650 gap=0.530
[2026-05-11 23:35:31] #0429/13069 | true=walk | pred=walk | ✓ | ent=0.806 conf=0.820 gap=0.780
[2026-05-12 23:45:27] #0430/13069 | true=walk | pred=walk | ✓ | ent=0.647 conf=0.800 gap=0.650
[2026-05-12 23:45:32] #0432/13069 | true=walk | pred=walk | ✓ | ent=0.112 conf=0.980 gap=0.970
[2026-05-12 23:45:35] #0433/13069 | true=walk | pred=walk | ✓ | ent=0.965 conf=0.750 gap=0.700
[2026-05-11 23:38:26] #0434/13069 | true=walk | pred=walk | ✓ | ent=0.571 conf=0.850 gap=0.750
[2026-05-12 23:45:47] #0435/13069 | true=walk | pred=walk | ✓ | ent=0.404 conf=0.920 gap=0.900
[2026-05-11 23:39:55] #0437/13069 | true=walk | pred=walk | ✓ | ent=0.990 conf=0.750 gap=0.670
[2026-05-12 23:46:33] #0440/13069 | true=walk | pred=walk | ✓ | ent=1.441 conf=0.550 gap=0.400
[2026-05-11 23:41:49] #0441/13069 | true=walk | pred=walk | ✓ | ent=0.396 conf=0.900 gap=0.820
[2026-05-11 23:42:46] #0443/13069 | true=walk | pred=walk | ✓ | ent=0.251 conf=0.950 gap=0.930
[2026-05-12 23:47:12] #0444/13069 | true=walk | pred=walk | ✓ | ent=1.016 conf=0.750 gap=0.690
[2026-05-12 23:47:47] #0447/13069 | true=walk | pred=walk | ✓ | ent=1.132 conf=0.700 gap=0.600
[2026-05-12 23:48:12] #0450/13069 | true=walk | pred=walk | ✓ | ent=0.265 conf=0.950 gap=0.930
[2026-05-12 23:48:15] #0451/13069 | true=walk | pred=walk | ✓ | ent=0.690 conf=0.850 gap=0.810
[2026-05-11 23:45:56] #0452/13069 | true=walk | pred=walk | ✓ | ent=0.977 conf=0.750 gap=0.650
[2026-05-12 23:48:41] #0453/13069 | true=walk | pred=walk | ✓ | ent=0.691 conf=0.820 gap=0.720
[2026-05-11 23:46:07] #0454/13069 | true=walk | pred=walk | ✓ | ent=1.136 conf=0.700 gap=0.620
[2026-05-12 23:48:57] #0455/13069 | true=walk | pred=walk | ✓ | ent=1.017 conf=0.750 gap=0.700
[2026-05-12 23:49:02] #0456/13069 | true=walk | pred=walk | ✓ | ent=1.259 conf=0.650 gap=0.550
[2026-05-12 23:49:17] #0457/13069 | true=walk | pred=walk | ✓ | ent=0.279 conf=0.950 gap=0.940
[2026-05-11 23:46:52] #0459/13069 | true=walk | pred=walk | ✓ | ent=0.675 conf=0.846 gap=0.796
[2026-05-11 23:46:56] #0460/13069 | true=walk | pred=walk | ✓ | ent=0.679 conf=0.850 gap=0.800
[2026-05-12 23:49:49] #0461/13069 | true=walk | pred=walk | ✓ | ent=0.731 conf=0.750 gap=0.600
[2026-05-11 23:47:07] #0462/13069 | true=walk | pred=walk | ✓ | ent=0.954 conf=0.750 gap=0.650
[2026-05-12 23:50:01] #0464/13069 | true=walk | pred=walk | ✓ | ent=0.265 conf=0.950 gap=0.930
[2026-05-11 23:47:46] #0465/13069 | true=walk | pred=walk | ✓ | ent=0.461 conf=0.900 gap=0.850
[2026-05-11 23:48:12] #0467/13069 | true=walk | pred=walk | ✓ | ent=1.012 conf=0.750 gap=0.700
[2026-05-12 23:50:32] #0468/13069 | true=walk | pred=walk | ✓ | ent=0.881 conf=0.750 gap=0.600
[2026-05-11 23:48:22] #0469/13069 | true=walk | pred=walk | ✓ | ent=0.279 conf=0.950 gap=0.940
[2026-05-12 23:50:40] #0470/13069 | true=walk | pred=walk | ✓ | ent=0.112 conf=0.980 gap=0.970
[2026-05-11 23:50:53] #0472/13069 | true=walk | pred=walk | ✓ | ent=1.300 conf=0.550 gap=0.370
[2026-05-11 23:51:23] #0474/13069 | true=walk | pred=walk | ✓ | ent=0.962 conf=0.750 gap=0.650
[2026-05-12 23:51:44] #0475/13069 | true=walk | pred=walk | ✓ | ent=0.985 conf=0.750 gap=0.670
[2026-05-12 23:51:52] #0476/13069 | true=walk | pred=walk | ✓ | ent=0.024 conf=0.997 gap=0.996
[2026-05-11 23:53:27] #0478/13069 | true=walk | pred=walk | ✓ | ent=0.905 conf=0.750 gap=0.600
[2026-05-12 23:52:20] #0479/13069 | true=walk | pred=walk | ✓ | ent=0.056 conf=0.990 gap=0.980
[2026-05-11 23:53:38] #0480/13069 | true=walk | pred=walk | ✓ | ent=0.734 conf=0.820 gap=0.720
[2026-05-12 23:52:57] #0484/13069 | true=walk | pred=walk | ✓ | ent=0.230 conf=0.950 gap=0.910
[2026-05-12 23:53:08] #0485/13069 | true=walk | pred=walk | ✓ | ent=1.645 conf=0.450 gap=0.270
[2026-05-12 23:53:24] #0487/13069 | true=walk | pred=walk | ✓ | ent=0.232 conf=0.950 gap=0.920
[2026-05-12 23:53:31] #0488/13069 | true=walk | pred=walk | ✓ | ent=0.626 conf=0.850 gap=0.770
[2026-05-11 23:56:54] #0490/13069 | true=walk | pred=walk | ✓ | ent=1.090 conf=0.700 gap=0.580
[2026-05-12 23:54:09] #0491/13069 | true=walk | pred=walk | ✓ | ent=1.243 conf=0.650 gap=0.550
[2026-05-11 23:57:01] #0492/13069 | true=walk | pred=walk | ✓ | ent=0.998 conf=0.750 gap=0.670
[2026-05-11 23:57:20] #0493/13069 | true=walk | pred=walk | ✓ | ent=0.562 conf=0.750 gap=0.500
[2026-05-11 23:57:34] #0494/13069 | true=walk | pred=walk | ✓ | ent=0.646 conf=0.850 gap=0.800
[2026-05-12 23:54:51] #0495/13069 | true=walk | pred=walk | ✓ | ent=1.402 conf=0.500 gap=0.300
[2026-05-11 23:58:46] #0498/13069 | true=walk | pred=walk | ✓ | ent=1.135 conf=0.700 gap=0.620
[2026-05-12 23:55:39] #0500/13069 | true=walk | pred=walk | ✓ | ent=0.801 conf=0.820 gap=0.780
[2026-05-12 00:00:11] #0502/13069 | true=walk | pred=walk | ✓ | ent=0.246 conf=0.950 gap=0.920
[2026-05-12 23:56:04] #0503/13069 | true=walk | pred=walk | ✓ | ent=0.260 conf=0.950 gap=0.920
[2026-05-12 23:56:12] #0504/13069 | true=walk | pred=walk | ✓ | ent=0.431 conf=0.920 gap=0.900
[2026-05-12 23:56:17] #0505/13069 | true=walk | pred=walk | ✓ | ent=1.017 conf=0.750 gap=0.700
[2026-05-12 23:56:35] #0507/13069 | true=walk | pred=walk | ✓ | ent=0.199 conf=0.950 gap=0.900
[2026-05-12 00:02:02] #0508/13069 | true=walk | pred=walk | ✓ | ent=0.265 conf=0.950 gap=0.930
[2026-05-12 23:56:55] #0509/13069 | true=walk | pred=walk | ✓ | ent=1.712 conf=0.400 gap=0.200
[2026-05-12 00:02:08] #0510/13069 | true=walk | pred=walk | ✓ | ent=0.279 conf=0.950 gap=0.940
[2026-05-12 23:57:15] #0511/13069 | true=walk | pred=walk | ✓ | ent=0.966 conf=0.750 gap=0.670
[2026-05-12 00:04:20] #0516/13069 | true=walk | pred=walk | ✓ | ent=1.094 conf=0.650 gap=0.500
[2026-05-12 00:04:40] #0517/13069 | true=walk | pred=walk | ✓ | ent=0.230 conf=0.960 gap=0.950
[2026-05-12 23:58:37] #0519/13069 | true=walk | pred=walk | ✓ | ent=0.169 conf=0.960 gap=0.919
[2026-05-12 23:58:41] #0520/13069 | true=walk | pred=walk | ✓ | ent=0.224 conf=0.950 gap=0.910
[2026-05-12 23:58:43] #0521/13069 | true=walk | pred=walk | ✓ | ent=0.498 conf=0.850 gap=0.730
[2026-05-12 23:58:51] #0523/13069 | true=walk | pred=walk | ✓ | ent=0.752 conf=0.750 gap=0.550
[2026-05-12 00:06:22] #0524/13069 | true=walk | pred=walk | ✓ | ent=0.697 conf=0.780 gap=0.600
[2026-05-12 00:06:26] #0525/13069 | true=walk | pred=walk | ✓ | ent=0.279 conf=0.950 gap=0.940
[2026-05-12 00:06:29] #0526/13069 | true=walk | pred=walk | ✓ | ent=0.475 conf=0.900 gap=0.850
[2026-05-12 23:59:20] #0527/13069 | true=walk | pred=walk | ✓ | ent=0.390 conf=0.920 gap=0.880
[2026-05-12 00:07:16] #0529/13069 | true=walk | pred=walk | ✓ | ent=0.394 conf=0.900 gap=0.850
[2026-05-12 00:07:25] #0530/13069 | true=walk | pred=walk | ✓ | ent=0.858 conf=0.650 gap=0.350
[2026-05-13 00:00:01] #0531/13069 | true=walk | pred=walk | ✓ | ent=1.039 conf=0.720 gap=0.600
[2026-05-13 00:00:22] #0533/13069 | true=walk | pred=walk | ✓ | ent=0.556 conf=0.850 gap=0.780
[2026-05-13 00:00:33] #0534/13069 | true=walk | pred=walk | ✓ | ent=1.752 conf=0.300 gap=0.050
[2026-05-13 00:00:39] #0536/13069 | true=walk | pred=walk | ✓ | ent=0.316 conf=0.945 gap=0.935
[2026-05-13 00:00:46] #0537/13069 | true=walk | pred=walk | ✓ | ent=0.651 conf=0.850 gap=0.800
[2026-05-12 00:10:28] #0540/13069 | true=walk | pred=walk | ✓ | ent=0.385 conf=0.920 gap=0.870
[2026-05-13 00:01:42] #0542/13069 | true=walk | pred=walk | ✓ | ent=1.362 conf=0.550 gap=0.370
[2026-05-13 00:01:59] #0543/13069 | true=walk | pred=walk | ✓ | ent=0.690 conf=0.850 gap=0.810
[2026-05-13 00:02:24] #0546/13069 | true=walk | pred=walk | ✓ | ent=1.243 conf=0.550 gap=0.300
[2026-05-12 00:12:06] #0547/13069 | true=walk | pred=walk | ✓ | ent=0.585 conf=0.880 gap=0.850
[2026-05-12 00:13:07] #0549/13069 | true=walk | pred=walk | ✓ | ent=0.507 conf=0.900 gap=0.880
[2026-05-12 00:13:36] #0550/13069 | true=walk | pred=walk | ✓ | ent=0.907 conf=0.750 gap=0.650
[2026-05-13 00:03:20] #0552/13069 | true=walk | pred=walk | ✓ | ent=0.240 conf=0.950 gap=0.910
[2026-05-13 00:04:19] #0556/13069 | true=walk | pred=walk | ✓ | ent=1.190 conf=0.650 gap=0.550
[2026-05-13 00:04:53] #0559/13069 | true=walk | pred=walk | ✓ | ent=1.259 conf=0.650 gap=0.550
[2026-05-13 00:05:02] #0560/13069 | true=walk | pred=walk | ✓ | ent=0.588 conf=0.850 gap=0.800
[2026-05-13 00:05:27] #0564/13069 | true=walk | pred=walk | ✓ | ent=0.642 conf=0.850 gap=0.770
[2026-05-12 00:18:00] #0565/13069 | true=walk | pred=walk | ✓ | ent=0.867 conf=0.800 gap=0.750
[2026-05-13 00:05:42] #0566/13069 | true=walk | pred=walk | ✓ | ent=0.566 conf=0.850 gap=0.750
[2026-05-12 00:18:24] #0567/13069 | true=walk | pred=walk | ✓ | ent=0.999 conf=0.650 gap=0.500
[2026-05-13 00:06:19] #0569/13069 | true=walk | pred=walk | ✓ | ent=0.693 conf=0.800 gap=0.650
[2026-05-12 00:19:05] #0570/13069 | true=walk | pred=walk | ✓ | ent=1.470 conf=0.350 gap=0.100
[2026-05-13 00:06:33] #0571/13069 | true=walk | pred=walk | ✓ | ent=0.279 conf=0.950 gap=0.940
[2026-05-13 00:07:22] #0575/13069 | true=walk | pred=walk | ✓ | ent=1.246 conf=0.650 gap=0.550
[2026-05-12 00:22:20] #0576/13069 | true=walk | pred=walk | ✓ | ent=0.496 conf=0.900 gap=0.870
[2026-05-13 00:07:42] #0577/13069 | true=walk | pred=walk | ✓ | ent=0.676 conf=0.850 gap=0.800
[2026-05-13 00:07:45] #0578/13069 | true=walk | pred=walk | ✓ | ent=0.325 conf=0.900 gap=0.800
[2026-05-12 00:23:43] #0579/13069 | true=walk | pred=walk | ✓ | ent=0.424 conf=0.920 gap=0.900
[2026-05-12 00:25:24] #0584/13069 | true=walk | pred=walk | ✓ | ent=1.381 conf=0.450 gap=0.150
[2026-05-13 00:09:31] #0586/13069 | true=walk | pred=walk | ✓ | ent=1.206 conf=0.550 gap=0.250
[2026-05-13 00:09:44] #0587/13069 | true=walk | pred=walk | ✓ | ent=0.731 conf=0.750 gap=0.600
[2026-05-12 00:27:04] #0589/13069 | true=walk | pred=walk | ✓ | ent=1.216 conf=0.650 gap=0.500
[2026-05-13 00:10:31] #0591/13069 | true=walk | pred=walk | ✓ | ent=0.056 conf=0.990 gap=0.980
[2026-05-12 00:27:48] #0593/13069 | true=walk | pred=walk | ✓ | ent=0.394 conf=0.900 gap=0.850
[2026-05-12 00:27:56] #0594/13069 | true=walk | pred=walk | ✓ | ent=0.702 conf=0.850 gap=0.820
[2026-05-12 00:28:16] #0596/13069 | true=walk | pred=walk | ✓ | ent=0.279 conf=0.950 gap=0.940
[2026-05-12 00:28:43] #0597/13069 | true=walk | pred=walk | ✓ | ent=0.599 conf=0.850 gap=0.750
[2026-05-12 00:28:53] #0598/13069 | true=walk | pred=walk | ✓ | ent=1.258 conf=0.450 gap=0.200
[2026-05-13 00:11:52] #0599/13069 | true=walk | pred=walk | ✓ | ent=1.734 conf=0.400 gap=0.250
[2026-05-13 00:11:54] #0600/13069 | true=walk | pred=walk | ✓ | ent=0.671 conf=0.850 gap=0.810
[2026-05-13 00:12:04] #0601/13069 | true=walk | pred=walk | ✓ | ent=1.366 conf=0.500 gap=0.280
[2026-05-12 00:29:51] #0602/13069 | true=walk | pred=walk | ✓ | ent=0.199 conf=0.950 gap=0.900
[2026-05-13 00:12:27] #0603/13069 | true=walk | pred=walk | ✓ | ent=0.877 conf=0.780 gap=0.700
[2026-05-13 00:12:30] #0604/13069 | true=walk | pred=walk | ✓ | ent=0.588 conf=0.850 gap=0.800
[2026-05-12 00:30:01] #0605/13069 | true=walk | pred=walk | ✓ | ent=1.085 conf=0.720 gap=0.640
[2026-05-13 00:13:17] #0607/13069 | true=walk | pred=walk | ✓ | ent=1.096 conf=0.700 gap=0.600
[2026-05-13 00:13:19] #0608/13069 | true=walk | pred=walk | ✓ | ent=0.690 conf=0.850 gap=0.810
[2026-05-13 00:13:46] #0611/13069 | true=walk | pred=walk | ✓ | ent=0.588 conf=0.850 gap=0.800
[2026-05-13 00:14:17] #0614/13069 | true=walk | pred=walk | ✓ | ent=0.827 conf=0.700 gap=0.450
[2026-05-12 00:37:43] #0617/13069 | true=walk | pred=walk | ✓ | ent=0.635 conf=0.850 gap=0.770
[2026-05-12 00:38:42] #0618/13069 | true=walk | pred=walk | ✓ | ent=0.669 conf=0.850 gap=0.800
[2026-05-13 00:14:59] #0619/13069 | true=walk | pred=walk | ✓ | ent=0.233 conf=0.950 gap=0.925
[2026-05-13 00:15:10] #0621/13069 | true=walk | pred=walk | ✓ | ent=0.517 conf=0.850 gap=0.730
[2026-05-12 00:41:29] #0625/13069 | true=walk | pred=walk | ✓ | ent=1.158 conf=0.600 gap=0.400
[2026-05-12 00:42:51] #0630/13069 | true=walk | pred=walk | ✓ | ent=0.423 conf=0.850 gap=0.700
[2026-05-12 00:43:08] #0631/13069 | true=walk | pred=walk | ✓ | ent=0.199 conf=0.950 gap=0.900
[2026-05-12 00:44:02] #0632/13069 | true=walk | pred=walk | ✓ | ent=0.669 conf=0.850 gap=0.800
[2026-05-13 00:17:24] #0633/13069 | true=walk | pred=walk | ✓ | ent=0.669 conf=0.850 gap=0.800
[2026-05-13 00:17:32] #0634/13069 | true=walk | pred=walk | ✓ | ent=0.624 conf=0.850 gap=0.800
[2026-05-13 00:17:59] #0637/13069 | true=walk | pred=walk | ✓ | ent=0.421 conf=0.922 gap=0.903
[2026-05-12 00:45:35] #0638/13069 | true=walk | pred=walk | ✓ | ent=0.279 conf=0.950 gap=0.940
[2026-05-12 00:45:55] #0639/13069 | true=walk | pred=walk | ✓ | ent=0.599 conf=0.850 gap=0.750
[2026-05-12 00:46:05] #0640/13069 | true=walk | pred=walk | ✓ | ent=0.646 conf=0.850 gap=0.800
[2026-05-13 00:19:05] #0644/13069 | true=walk | pred=walk | ✓ | ent=0.475 conf=0.900 gap=0.850
[2026-05-13 00:19:36] #0646/13069 | true=walk | pred=walk | ✓ | ent=0.802 conf=0.700 gap=0.500
[2026-05-13 00:19:39] #0647/13069 | true=walk | pred=walk | ✓ | ent=0.669 conf=0.850 gap=0.800
[2026-05-13 00:20:04] #0649/13069 | true=walk | pred=walk | ✓ | ent=0.611 conf=0.700 gap=0.400
[2026-05-13 00:20:13] #0650/13069 | true=walk | pred=walk | ✓ | ent=0.895 conf=0.750 gap=0.650
[2026-05-13 00:20:21] #0651/13069 | true=walk | pred=walk | ✓ | ent=0.562 conf=0.750 gap=0.500
[2026-05-13 00:20:29] #0653/13069 | true=walk | pred=walk | ✓ | ent=0.279 conf=0.950 gap=0.940
[2026-05-13 00:20:39] #0654/13069 | true=walk | pred=walk | ✓ | ent=0.471 conf=0.820 gap=0.640
[2026-05-12 00:50:38] #0656/13069 | true=walk | pred=walk | ✓ | ent=1.041 conf=0.550 gap=0.330
[2026-05-12 00:51:01] #0658/13069 | true=walk | pred=walk | ✓ | ent=0.940 conf=0.700 gap=0.600
[2026-05-13 00:21:19] #0659/13069 | true=walk | pred=walk | ✓ | ent=0.279 conf=0.950 gap=0.940
[2026-05-13 00:21:34] #0661/13069 | true=walk | pred=walk | ✓ | ent=0.688 conf=0.850 gap=0.800
[2026-05-12 00:53:09] #0662/13069 | true=walk | pred=walk | ✓ | ent=0.692 conf=0.820 gap=0.720
[2026-05-12 00:53:36] #0663/13069 | true=walk | pred=walk | ✓ | ent=0.385 conf=0.920 gap=0.870
[2026-05-13 00:22:20] #0664/13069 | true=walk | pred=walk | ✓ | ent=0.570 conf=0.880 gap=0.840
[2026-05-12 00:53:52] #0665/13069 | true=walk | pred=walk | ✓ | ent=1.017 conf=0.750 gap=0.700
[2026-05-12 00:54:12] #0666/13069 | true=walk | pred=walk | ✓ | ent=1.470 conf=0.350 gap=0.100
[2026-05-12 00:54:44] #0667/13069 | true=walk | pred=walk | ✓ | ent=1.135 conf=0.700 gap=0.620
[2026-05-12 00:55:00] #0669/13069 | true=walk | pred=walk | ✓ | ent=0.731 conf=0.750 gap=0.600
[2026-05-12 00:56:26] #0672/13069 | true=walk | pred=walk | ✓ | ent=0.260 conf=0.950 gap=0.920
[2026-05-13 00:23:50] #0674/13069 | true=walk | pred=walk | ✓ | ent=1.061 conf=0.700 gap=0.580
[2026-05-13 00:24:00] #0675/13069 | true=walk | pred=walk | ✓ | ent=1.378 conf=0.550 gap=0.350
[2026-05-12 00:58:18] #0676/13069 | true=walk | pred=walk | ✓ | ent=0.233 conf=0.950 gap=0.925
[2026-05-13 00:24:23] #0677/13069 | true=walk | pred=walk | ✓ | ent=0.654 conf=0.850 gap=0.800
[2026-05-12 00:59:02] #0679/13069 | true=walk | pred=walk | ✓ | ent=0.279 conf=0.950 gap=0.940
[2026-05-12 00:59:27] #0680/13069 | true=walk | pred=walk | ✓ | ent=0.595 conf=0.850 gap=0.750
[2026-05-13 00:25:17] #0683/13069 | true=walk | pred=walk | ✓ | ent=0.384 conf=0.931 gap=0.922
[2026-05-13 00:25:28] #0685/13069 | true=walk | pred=walk | ✓ | ent=1.505 conf=0.450 gap=0.250
[2026-05-13 00:25:31] #0686/13069 | true=walk | pred=walk | ✓ | ent=0.447 conf=0.900 gap=0.850
[2026-05-13 00:26:14] #0689/13069 | true=walk | pred=walk | ✓ | ent=0.878 conf=0.750 gap=0.600
[2026-05-13 00:26:17] #0690/13069 | true=walk | pred=walk | ✓ | ent=1.016 conf=0.750 gap=0.690
[2026-05-13 00:26:19] #0691/13069 | true=walk | pred=walk | ✓ | ent=0.657 conf=0.865 gap=0.846
[2026-05-12 01:04:10] #0694/13069 | true=walk | pred=walk | ✓ | ent=0.819 conf=0.700 gap=0.550
[2026-05-13 00:27:04] #0695/13069 | true=walk | pred=walk | ✓ | ent=0.853 conf=0.750 gap=0.600
[2026-05-13 00:27:07] #0696/13069 | true=walk | pred=walk | ✓ | ent=0.802 conf=0.700 gap=0.500
[2026-05-13 00:27:10] #0697/13069 | true=walk | pred=walk | ✓ | ent=0.199 conf=0.950 gap=0.900
[2026-05-12 01:04:45] #0698/13069 | true=walk | pred=walk | ✓ | ent=0.571 conf=0.850 gap=0.750
[2026-05-12 01:05:09] #0699/13069 | true=walk | pred=walk | ✓ | ent=0.764 conf=0.750 gap=0.550
[2026-05-13 00:27:43] #0700/13069 | true=walk | pred=walk | ✓ | ent=0.459 conf=0.850 gap=0.710
[2026-05-13 00:28:00] #0702/13069 | true=walk | pred=walk | ✓ | ent=1.324 conf=0.620 gap=0.500
[2026-05-13 00:28:20] #0704/13069 | true=walk | pred=walk | ✓ | ent=0.585 conf=0.880 gap=0.850
[2026-05-13 00:28:23] #0705/13069 | true=walk | pred=walk | ✓ | ent=0.800 conf=0.750 gap=0.600
[2026-05-13 00:28:36] #0707/13069 | true=walk | pred=walk | ✓ | ent=0.232 conf=0.950 gap=0.920
[2026-05-13 00:28:45] #0708/13069 | true=walk | pred=walk | ✓ | ent=0.518 conf=0.850 gap=0.750
[2026-05-12 01:08:33] #0709/13069 | true=walk | pred=walk | ✓ | ent=0.679 conf=0.850 gap=0.800
[2026-05-13 00:29:07] #0710/13069 | true=walk | pred=walk | ✓ | ent=0.669 conf=0.850 gap=0.800
[2026-05-13 00:29:20] #0711/13069 | true=walk | pred=walk | ✓ | ent=0.979 conf=0.750 gap=0.670
[2026-05-13 00:29:23] #0712/13069 | true=walk | pred=walk | ✓ | ent=0.384 conf=0.931 gap=0.922
[2026-05-13 00:29:30] #0713/13069 | true=walk | pred=walk | ✓ | ent=0.241 conf=0.950 gap=0.910
[2026-05-12 01:09:21] #0714/13069 | true=walk | pred=walk | ✓ | ent=0.871 conf=0.650 gap=0.350
[2026-05-12 01:11:28] #0718/13069 | true=walk | pred=walk | ✓ | ent=0.682 conf=0.820 gap=0.720
[2026-05-13 00:30:10] #0719/13069 | true=walk | pred=walk | ✓ | ent=0.279 conf=0.950 gap=0.940
[2026-05-13 00:30:32] #0720/13069 | true=walk | pred=walk | ✓ | ent=0.926 conf=0.650 gap=0.400
[2026-05-12 01:11:41] #0721/13069 | true=walk | pred=walk | ✓ | ent=0.676 conf=0.850 gap=0.800
[2026-05-13 00:30:55] #0722/13069 | true=walk | pred=walk | ✓ | ent=1.641 conf=0.350 gap=0.100
[2026-05-13 00:31:22] #0725/13069 | true=walk | pred=walk | ✓ | ent=1.543 conf=0.350 gap=0.050
[2026-05-13 00:31:46] #0727/13069 | true=walk | pred=walk | ✓ | ent=0.693 conf=0.850 gap=0.800
[2026-05-12 01:13:35] #0728/13069 | true=walk | pred=walk | ✓ | ent=0.676 conf=0.850 gap=0.800
[2026-05-13 00:32:50] #0731/13069 | true=walk | pred=walk | ✓ | ent=0.879 conf=0.750 gap=0.650
[2026-05-13 00:32:53] #0732/13069 | true=walk | pred=walk | ✓ | ent=0.518 conf=0.850 gap=0.750
[2026-05-12 01:14:18] #0733/13069 | true=walk | pred=walk | ✓ | ent=0.690 conf=0.850 gap=0.810
[2026-05-13 00:33:35] #0736/13069 | true=walk | pred=walk | ✓ | ent=0.440 conf=0.915 gap=0.896
